,MAG001,MAG002,MAG003,MAG004,MAG005,MAG006,MAG007,MAG008,MAG009,MAG010,MAG011,MAG012,MAG013,MAG014,MAG015,MAG016,MAG017,MAG018,MAG019,MAG020,MAG021,MAG022,MAG023,MAG024,MAG025,MAG026,MAG027,MAG028,MAG029,MAG030,MAG031,MAG032,MAG033,MAG034,MAG035,MAG036,MAG037,MAG038,MAG039,MAG040,MAG041,MAG042,MAG043,MAG044,MAG045,MAG046,MAG047,MAG048,MAG049,MAG050,MAG051,MAG052,MAG053,MAG054,MAG055,MAG056,MAG057,MAG058,MAG059,MAG060,MAG061,MAG062,MAG063,MAG064,MAG065,MAG066,MAG067,MAG068,MAG069,MAG070,MAG071,MAG072,MAG073,MAG074,MAG075,MAG076,MAG077,MAG078,MAG079,MAG080,MAG081,MAG082,MAG083,MAG084,MAG085,MAG086,MAG087,MAG088,MAG089,MAG090,MAG091,MAG092,MAG093,MAG094,MAG095,MAG096,MAG097,MAG098,MAG099,MAG100,MAG101,MAG102,MAG103,MAG104,MAG105,MAG106,MAG107,MAG108,MAG109,MAG110,MAG111,MAG112,MAG113,MAG114,MAG115,MAG116,MAG117,MAG118,MAG119,MAG120,MAG121,MAG122,MAG123,MAG124,MAG125,MAG126,MAG127,MAG128,MAG129,MAG130,MAG131,MAG132,MAG133,MAG134,MAG135,MAG136,MAG137,MAG138,MAG139,MAG140,MAG141,MAG142,MAG143,MAG144,MAG145,MAG146,MAG147,MAG148,MAG149,MAG150,MAG151,MAG152,MAG153,MAG154,MAG155,MAG156,MAG157,Gvaginalis
SRR6744286,,,0.0015389100834617376,0.004212746247870057,0.0006183198510033611,0.00019430346613005263,8.954427422211527e-06,,0.00016702640239727929,7.440504300192845e-05,3.380169798662613e-05,0.00014035584314606715,8.868664405982055e-07,6.771624542725174e-05,3.378900998657381e-05,3.756639016974216e-05,0.00012009732052469785,0.0004021724012671069,0.0007959485872664892,0.0001120500144206169,0.0004868472876545579,0.00041568186825213305,0.0022510443079117592,0.0006664288760093528,0.00181622975780183,0.0007543366223010409,0.0003558782065197811,4.333554172487871e-05,0.00075980046039493,5.156797552408597e-06,3.1664034181838394e-06,1.7660204040666778e-06,6.842707208305753e-05,,0.0005983339219743153,3.2884016005906967e-05,0.00012643506199451498,0.12040541259096571,0.051087117431570586,0.001143794751281876,0.00010303355359650441,0.7051739409331904,0.0028790220550594533,0.0016258639456329638,0.0013778545530014888,0.001309643866247783,0.0008633842484489123,0.0008986974272208559,0.005447783807065232,0.0008989846592457382,0.0010282172515516086,0.00046039004944148034,0.0007459601457972951,0.000138300382431951,0.004696432145645703,4.398415658891715e-05,1.889030813588114e-05,0.0004961776715588701,9.33850097486628e-06,0.002668889704030444,0.00029516369589989417,7.176126748185957e-05,0.00031183879603947267,0.0022145137528551727,0.0016214661342639893,,,0.001072309604421685,0.0021234327828458612,,1.3060941200922524e-06,6.211399583616598e-06,3.097561997478058e-05,,0.0015203774505249024,0.0031788684437705993,0.0007321238601159095,7.647451771810668e-05,0.00011259605942313048,0.0013653397726030537,2.5663407369974747e-05,4.2536697834365164e-05,0.00046319634109731584,6.826092098392352e-06,8.450184529083528e-05,0.00040477722539934377,0.0001815157565865043,0.00013511616569825136,0.00027263806431632995,6.556720180275615e-05,4.2587674979381955e-05,,2.684623367717484e-06,1.3104190130081675e-05,0.000220768458863092,0.00017983169096731115,2.607719349145408e-05,0.000398836933072076,0.006942844329906924,0.0003925796367574547,0.0005828912022902148,0.00414304481548761,0.00020863213792857968,0.0011079891629077777,0.00011632166400951972,0.0004382976206765788,9.573411884809208e-05,0.00040946759486083605,6.0667280313275975e-05,6.326471445830753e-05,0.002064457667670191,0.0009121527284551,0.0021092446840975817,0.0004149413670790714,,1.1069589413374797e-06,9.209114040421629e-05,,,1.1746040151423599e-05,,0.006594851370026521,,,,0.00021359444629479705,0.0001705172291615143,8.290835225077531e-05,0.0001496744713743301,0.0005618060009720126,0.0019178416843697948,0.001224831740591745,0.0011281122183430692,0.007208580368341782,0.004087604099831742,0.000963150190437696,0.0002786726559097776,0.0002480137005620663,0.00016488472897705145,0.005641126886649101,0.0032352186415425094,0.0012593823165038313,0.0006792811779007763,0.00012288677784103703,0.001195835522671221,1.942155467235137e-05,0.0016149377951112018,3.947886905984063e-05,1.0960427434134579e-05,0.0008644358362813757,2.9788726677505936e-05,0.00045175531569422844,0.00039745442022495666,0.00044074211326618743,2.7127526153349798e-05,0.000987010727865284,5.373216914537484e-05,0.7227097429419029
SRR6744287,4.613953885428624e-06,,3.52569519924287e-05,5.955799662478683e-05,4.89210239615661e-05,3.098935605305147e-05,,,1.6338557057718728e-05,1.18829659094426e-05,3.651943133915967e-05,1.5747254437591537e-05,8.675345774271272e-06,4.532222201805174e-05,4.237497321672146e-06,2.8839825962743174e-05,2.6911591178479116e-05,1.3855804248208485e-05,9.8091155424587e-05,1.3743894007914108e-05,0.0008773790386927544,0.0002482121641832874,0.0003473582985972216,1.7405153103815674e-05,8.140640051940127e-05,8.539537086316618e-05,0.0001334260883080945,1.8068259322543796e-05,5.472243912971772e-05,3.3629266525471813e-06,,3.4550495877062497e-06,2.991530848688659e-06,2.8280929238162532e-05,1.5747752660687194e-05,5.251789736263301e-06,2.425079173634296e-06,0.0001105524451474257,0.00025851629420847765,0.00032004973112585255,5.842761401649453e-06,0.0006787924023078503,1.8214651190734597e-05,0.0013980047869941025,0.000397131283367743,0.0001755272441766167,1.7609198450044514e-05,0.0019007063709850492,0.00020276321946131954,4.768180098325386e-05,6.349925464612462e-05,6.36445674913477e-05,0.0009712200895993857,3.3507298755893257e-06,0.000132947062103364,3.9113993179808145e-06,,,0.0001583389751304532,0.00012763487739428126,1.6072430565244606e-05,2.469895131981514e-05,0.00017260876507497032,3.9541988025599906e-05,0.00012655667688380026,,,,2.6726020565554777e-05,,,2.0253346187313764e-06,1.9548654973774614e-06,,,0.0004703559812822808,0.00026447046339869604,0.018320364249285445,0.0013360443996662187,0.002056120351091006,0.0001255199895320986,0.00012614243984371265,0.001010760677724313,1.7806126237942705e-06,1.979877340701293e-06,0.9350730106542535,6.373915931571445e-05,8.965979952223258e-05,0.00038937486880911965,1.4252882610089402e-05,,0.008322882253992652,0.015625319415505597,6.409272877298757e-06,,2.7379257620324277e-05,1.214703063907236e-05,3.6172208759740037e-05,0.001228163730343245,2.0433106562624036e-05,4.283082619430429e-05,0.00014548279362219484,7.2082785589918404e-06,,3.864433283739755e-05,1.710697793888809e-05,,1.0681121173498339e-05,,,4.078498909219708e-05,0.00022564457794761676,0.0004263688601259697,0.00010039461284776414,1.7968429010618042e-06,7.3632406993904555e-06,0.0002097724721335852,6.0176033919772015e-06,1.1601322118701326e-05,1.9982609826617937e-05,,0.0029884581372497466,0.0007825462415973015,,,2.8621716021653764e-06,3.694943454165555e-05,,4.7229637399688726e-05,5.495597863873724e-06,9.458213676352831e-06,1.0645769163013497e-05,1.4378132817173336e-06,0.00010025950405616015,3.6470210858823145e-06,3.531979375885578e-06,,1.0630689115724897e-05,1.8122537216831998e-06,3.3236933777195694e-06,,1.4484778058813318e-05,,1.8493553691353353e-06,,1.8998204751429494e-06,7.031898249648219e-05,,,,,6.615698407396115e-05,,,8.845400637859125e-06,,3.475102045792812e-06,0.005934794869653573
SRR6744292,,,9.153230414882904e-05,4.2520895800905926e-05,,8.849828767548417e-05,,,8.233952329922414e-05,,,4.215978980808985e-05,,7.467090602469733e-05,,0.0006376237703808065,8.867671558834441e-05,0.00029676680314862666,7.503353337148944e-05,5.887397677503423e-05,3.3859290281993195e-05,0.00013208112392186668,0.0002731204095068397,6.777955882278955e-05,0.00010995555951928171,0.00028266637178521876,0.0009006244492567586,,7.685624859649609e-05,,,,,0.00014252410562959033,0.00028107415793467177,,0.0001038818073421925,0.0005775213913693833,0.0005288109264681931,0.000702346185867817,0.00021899781387037186,0.0011052685024730991,0.0006001932150609289,0.0007631976591925902,0.0004649499559362461,0.0018121248504841163,0.0009864128742790503,0.003954208073751227,0.0010021913731169784,0.00029178850955958227,0.000667190240983033,0.00616382673301176,0.00041273443104234965,7.176670336706082e-05,,,,7.059827096144139e-05,0.0004956574719985516,0.0006461503853002754,0.0006393084575038983,,0.00012748187041108122,0.00011292258624410852,0.00014266421168349837,,,0.0007657426042241318,0.00022896962289719556,,0.0001641866630103936,,,,0.004853595931037988,,8.41260776873105e-05,0.0011444606439908725,0.00026333472084208144,0.0023561432197061606,,,0.0006353251573872504,,,0.8711199229913816,0.00022752999641469535,6.621911082448395e-05,0.00011424274688195145,0.0003052715188579388,,0.00870833789943896,0.00011249300373394358,,0.0006041337125512785,0.0002345660955080794,,,0.002186933249910426,0.00030892304282657823,0.00018347209787611724,0.0012797791200873294,0.00021228428177281063,0.0003021328790472917,9.196591238769357e-05,0.00018320059462135927,,0.0001143853553326598,4.622043024646961e-05,,5.138483997932152e-05,9.813010119405618e-05,0.013581021735660458,0.0003468185347484489,,,,,,,,0.04326811250147228,,,,0.00030651324932914886,6.78335562729616e-05,,0.00010115752397979127,,8.10312786164187e-05,8.291401206233869e-05,0.0028023828251435056,0.0018657573702567443,0.0029292276253457122,0.0007186630952070298,0.000392255363973728,3.2527220749883714e-05,0.0025812152655028697,0.001779690735887148,0.0007987803687629538,0.00018614298535809038,0.0007037734094131531,0.00015843967508562444,0.0013289372938289094,,0.00012550901209772473,,7.348346403299106e-05,0.00041821663168030215,0.0001018962023183376,4.428017204442176e-05,0.0007247902171485817,0.00038717590111816416,,0.00027374579844320694,0.00014886107024477175,0.01822408641889096
SRR6744293,0.00017723299602006201,2.8837684512510955e-05,0.00013679836258756624,0.0001609908698833259,9.11114400426195e-05,9.258474011849896e-05,0.000992774479267254,0.0015434982846043957,0.0021371318711261985,0.0013989442865665576,0.0006824425809559091,0.0003276485759356193,0.00031102471412726256,0.0015251779819012734,0.00024958434617695246,0.00025014988689904663,0.0005345400119288071,0.0006631811535329174,0.00045229940641518674,0.000571930467923764,0.00746576833764819,0.002342480601843557,0.010469216091874468,0.0011345490185239611,0.0037624337473907026,0.0034624758600968687,0.0020328293593536496,0.00018092626679636127,0.0100276676193427,5.023590836005703e-05,0.00015863714452038767,0.00011797041082721289,6.70319122737239e-05,0.0002449585873511513,0.0014450599507433127,7.84520315711851e-05,0.00022253237440977727,0.005006135181596267,0.0005020902157056403,0.0004982490358417655,0.00029301161635652856,0.0013949074081986935,0.0015189379861957235,0.00402514489122055,0.004834217097629982,0.0011911071393643027,0.00029484599408152273,0.0019884118182576615,0.0008265700564280017,0.0005872659218740491,0.0004755591328931439,0.00033659463037120815,0.0008279452691493465,1.4301060301739157e-05,1.4010464737666337e-05,0.00019476358739378027,0.0003042020654501455,0.00011957991246944554,0.0006030194031238299,0.0012034048956941967,0.0006761786109633801,0.0012871872168059638,0.006484245036467658,0.00955220757655363,0.0021463830660184294,8.602771322181757e-06,,0.0009373428419110243,0.0005840272069473935,,,0.0003198359888135036,0.001001214078047424,8.539368505834087e-05,1.0746482829236114e-05,0.000186884357333702,0.0007934927647427831,3.648934654048552e-05,7.87126664375824e-05,0.0003329268671107755,,0.00046734496459691234,0.0005127389581930762,0.00018239356404657565,0.00036335869810476983,0.7214033529273327,0.0009132821580382631,0.0006135946134602057,0.0002845665774556432,0.00043451371843627724,,0.007240092502683206,6.724995664192433e-05,,0.00030096661293330427,0.006806853723404407,0.00030069550808842346,0.0006616480902377685,0.006117554319218227,0.0005232563052595586,0.0014807109592412672,0.0027054670641939245,0.005460831029484207,0.0006823400958426547,0.0001466094996209081,0.0020169930511101867,0.00012743764187237054,0.0007293998079890784,0.00015197185645150893,0.00024116284751700583,0.018083019404956897,0.003114059658289177,0.0024984594258797566,0.0002534072116616283,,,2.5271072604858597e-05,0.0028851010380105935,0.001012805703558167,0.0007334651437309347,0.00023746166357374227,0.012393697500746464,3.2905825302201094e-06,5.9926414538181554e-05,,0.0004886348968287787,0.00020275944133438253,2.5960732337561066e-05,0.012286187569671205,0.00025800994798095607,0.007895993672607205,0.011111314999385474,0.0032493558515927197,0.008814283804173737,0.00011285091918895542,0.0002864181794340976,0.0001863942339136367,0.0007745689848680693,0.006044728547576136,0.0016951872491966823,0.0049154502994362475,0.01173684222782275,0.0002220498323002633,0.0027468088401924264,0.00010125446075719171,8.108516110305519e-06,0.006898694284343722,0.00016714609817886178,8.053738998123612e-05,0.00013889777543633005,0.0001472113330403654,0.000648547634123238,0.00028258053386037967,0.008891898416729865,5.9774875913254546e-05,3.6366494834064034e-05,8.157537362381864e-05,0.01830150734566419
SRR6744294,,,3.559660414107629e-07,1.4882609573325688e-06,,6.022919940640765e-06,,3.089516142322983e-07,1.9212937617838213e-06,3.299296525620579e-07,6.577033023290136e-07,,,,2.82369104762504e-07,3.564564900021957e-06,3.4486075388166528e-06,3.90750730243689e-05,9.337692119322677e-06,0.00010245911157483236,2.6335527415679556e-06,3.210368955580967e-06,0.003923859381428946,1.3970398076997664e-05,1.6127136195137867e-05,1.6553863216759847e-05,0.00047337608733831444,1.0419172432019347e-06,2.0922394970266185e-06,,5.159915229201186e-07,,,1.1085428725596817e-05,,0.00019641354055603675,0.0014638680648199614,0.011253163988319832,0.00574714851968245,0.00034481201313948804,0.003350246533093188,0.11559943516310692,0.04036459689798158,0.29849876085784016,0.22420025923849227,0.01998380715390329,0.015328484028572202,0.016274646992187013,0.04818811381768383,0.012458255496543358,0.028436498850010712,0.011488752061392014,0.005000667547479375,5.581965742091488e-07,1.7909471681772783e-05,0.00016485435547592528,,0.0032276602675249525,0.0012137762485232137,0.0015169924650062963,0.004460139479602567,0.0015550973769157066,0.00023127796045637202,4.391521265084969e-07,0.0009692640830785493,,,,9.40320622771394e-05,5.913027540328805e-07,8.087874283125489e-06,3.3739957793649624e-07,0.0001483382023735621,,5.592732075814494e-07,5.1296375531995106e-05,6.979487502484324e-06,0.000545664256881257,0.0005420901826124551,6.497372668962858e-06,2.000117400202025e-06,4.3779191647237717e-07,0.00013922721856342228,0.00010278279794630629,,0.11408554262857865,5.915897585077078e-05,0.001229934084075083,2.4435740266884954e-05,,2.43838276671945e-06,0.004070700289989617,0.0009366478799939555,0.00020980656131250585,9.397822468884828e-05,3.1927686990156856e-06,,8.608445563014975e-06,9.692387538357642e-05,1.7820637419313193e-05,5.351375970288382e-07,3.6786653323235438e-06,6.979788711493327e-05,,0.00012625127221340334,5.3434569678341335e-06,,4.448407861220798e-07,4.7453919000464935e-05,9.681971244346385e-05,1.5986712665922626e-06,7.689736726293398e-05,0.00035481184201880967,7.33728473191757e-05,,,4.931881223138146e-06,,7.027850922471239e-07,4.16111741438662e-05,,0.00010141887128702155,5.265935960511723e-06,,,,4.396706846805129e-06,5.353574864432626e-05,,1.1214987235802536e-05,6.302558150975635e-07,8.061244859335417e-07,,1.0541543260959577e-05,1.8986112278093497e-05,2.0593679626516603e-06,1.8774989181300093e-06,6.830852235934083e-06,6.309762828686854e-05,1.1073851525189825e-06,0.0001102042986013124,1.5563931427106955e-05,6.082113411666686e-06,3.851040929422424e-06,,,3.254002078884203e-07,,1.0002114898642614e-06,,5.944063373801706e-07,1.2398694805724754e-05,4.902060332465902e-07,4.517142034136405e-06,,3.548627235335237e-07,8.683735166719084e-07,0.8358222781051928
SRR6744296,,,4.2039526329802355e-05,0.00011717556999433422,0.00024499537102612174,0.00016258417744304256,,,,,,,,,,3.6606476714285094e-05,,3.894311553498074e-05,0.0004135424184222315,5.408001294821304e-05,0.00012440884459797433,0.00018198912193081407,0.0009633825909488749,0.00031130217623714235,0.001226454647469136,0.0002443760385832273,0.00015909400091406717,,0.00017649508097320013,,,,1.471399107659217e-05,,0.0003098243726649897,,,,,,,0.0003123905211107398,5.513209506120673e-05,0.0001402104683666739,0.000527582035299352,,0.00018654828876858888,0.0006581887107151359,0.000127859080916962,0.00010721155416709368,,5.444155200900825e-05,0.00030330118123644465,,9.687505776419342e-05,,,,,6.848491626521237e-05,0.00013551949260062724,5.115073785967265e-05,0.00035130400119754844,0.00020745515287891103,,,,5.024214701572055e-05,4.2065037387719736e-05,,,,,,,0.0006113671682032977,0.0013909661476400356,0.0016399812233561925,0.0007659913937249214,0.9407767491030088,0.01707179459165207,,2.9179609243245327e-05,,,0.00590341616253355,,,,,,0.0001589252832936737,0.0029966562396673392,,,,,0.00020333117871063086,0.003240702673767297,0.0002364734963165595,0.00021066551752335023,0.001277793303010865,7.090854265540282e-05,0.00013876546910864692,,4.207075465235411e-05,,,,,,9.013960724043393e-05,0.00023464236445958726,,,3.408608019673817e-05,0.0016807966866807834,,0.0004149939734788172,0.008865347198739337,,0.0009013650374665866,,,,0.0017456386791455947,,,,,3.7216549966813705e-05,3.808126350164463e-05,,0.00012934591051234928,,,,0.00014939304389482297,7.13092699038859e-05,,0.00010481966263669741,0.00011399054511356819,,3.638458003644962e-05,,,,,,8.536939444532946e-05,,0.00020337273008258052,,,,,,0.0024728654876512053
SRR6744300,,,,,,2.0111251576055284e-05,,,,,,,,,,5.175004105335141e-06,1.1515313914805905e-05,,,,4.396874128037018e-06,,1.5605332039011514e-05,,4.079578842385794e-06,4.318385421193212e-06,4.498177272237761e-06,,,4.67667468690695e-06,,,,,,,3.372451307104926e-05,6.74958027370517e-05,6.059111438527692e-05,1.0944568824149239e-05,,0.0002870542437590698,3.896971846052244e-05,0.0003039273508282951,0.00023440528936788328,9.834165821817789e-05,3.3906932878104955e-05,5.1692875532215506e-05,8.31461563357904e-05,1.8945425876562198e-05,2.6658303409154918e-05,1.9240806575458518e-05,2.1438622327713573e-05,,,,1.4684167559826207e-05,,6.7752329896936896e-06,1.2908816677157559e-05,3.1930320966376274e-05,1.0846657566122607e-05,,7.33190793121553e-06,1.85259813812921e-05,0.0002634857777936497,,,0.0003984270808795883,,1.4213885066635162e-05,,1.0874183034552133e-05,,,0.0007228530572514256,0.0002731095154357688,0.0015991135978135574,0.0003476585318136926,0.979148786646296,0.006314342725649977,,,,,0.000868972048453887,,1.7198062495753527e-05,,,,,,,1.9612784766521848e-05,7.615026688868785e-06,,,0.00018486084563365665,,5.9562952564099595e-06,3.251515886883191e-05,,,,1.1894962180587004e-05,,,6.0020576995236015e-06,,1.3345387431145002e-05,6.3714522591641444e-06,0.0007988694080812447,,3.748185990934109e-06,6.023374167147973e-06,0.0006399049668316346,4.7421031166649453e-05,3.5200254859886425e-05,0.006196933526000281,5.731267556964319e-06,2.3985817942493482e-05,,,8.567970425910054e-05,,1.7617357369592843e-05,,,7.642487058090115e-06,,2.6917462788826182e-05,3.9990078130386616e-06,0.00014628353843154976,5.071752362497423e-06,4.911768899083875e-06,,4.223895249457472e-06,1.5121330880105765e-05,,,4.431536104184106e-05,,,5.075651022003548e-06,,,,,,,4.0250707814003104e-05,,,,,,0.0012177273835689486
SRR6744302,3.876187258986328e-06,,,1.5010419702079667e-05,,7.289572896120012e-05,4.905763797538008e-06,,0.00012353434265483662,0.0002246150589105002,1.7412979032171162e-05,,,,6.407866304045454e-05,0.0015568679404336155,5.478202455510407e-05,5.736992660007032e-05,0.003659730525912387,0.00011603990353183415,0.0002709292775504642,0.001144287724821211,0.0007584646310078822,0.000157519749747145,0.00024952961517698077,0.0007943656062457967,0.0004626317361063716,4.0283162469985206e-05,6.330622223119916e-05,,,,0.003654803719330094,,3.3074256774541424e-05,0.00029119423034835984,0.00010390288300292726,0.00121983672286617,0.0007430477306874215,0.00021818471902253363,9.20345564702155e-05,0.006026019252791571,0.00923072567903473,0.0039005815858411553,0.0049626179119039064,0.004388809749991124,0.001041235171806454,0.0017643749104166127,0.007108485282745346,0.0006729664795048043,0.0015641387397165925,0.0006869458256131511,0.0008191607550668567,,8.273256252841023e-06,,6.6530736191002785e-06,5.815154801645082e-05,0.0007060331099579314,0.0003450733678285058,0.0009606039343825242,0.0003014154400577348,0.00123007461112274,0.0006843168293631491,0.0009568835137760772,,,1.2872234604466111e-05,8.352351025951989e-05,,,,,,4.230571358754963e-06,0.033647972884178756,0.5525465868197981,0.001077357960926707,3.6151314224609074e-05,0.00013862477863274173,0.0002668330024998976,,0.00011961488054343726,,1.496967234968852e-05,0.32051286581633603,0.001797660407434551,0.0004597317859534085,0.0002554179490657248,,,0.004241383257237587,0.00021179449683599342,,0.0007020036192895247,2.0701207460094013e-05,6.122839529851285e-06,8.682373897314125e-06,0.0012187161183113647,1.8175630440550263e-05,2.6986664839216963e-05,0.000261900514199363,2.2708807513628488e-05,1.1850752004463483e-05,7.575199926653393e-05,1.6168037873737436e-05,,1.3459830819448218e-05,1.6316402647270304e-05,0.00014240798385574088,4.232551234869718e-05,0.0003262044448073092,0.006267123405241253,4.353115578883488e-05,,4.3664935427796575e-06,8.52726111145691e-06,,1.0632307939363071e-05,1.510866939313425e-05,,0.010927897166419485,3.886214055475723e-06,,,,7.183833715375997e-05,8.431475139397039e-05,5.951649819692904e-06,6.92528586633704e-05,3.337258990287934e-05,4.634370121469624e-05,,5.7993124443188805e-05,,,3.550542490441709e-06,1.5310032898775278e-05,4.567428474885855e-06,,,1.4602411785206072e-05,,,,,3.938336486609336e-05,,6.0528071423498376e-05,,5.9951103021904646e-06,0.00013807795587098906,,,1.1146544841306091e-05,,6.568732559566574e-06,0.04216606134443229
SRR6744307,3.382823741156249e-07,,4.934890199382844e-05,0.00012073726581192508,2.1911809664640313e-05,2.521980073936772e-05,1.3700336446309912e-05,,3.445718202403437e-05,2.4829949225147864e-05,2.170949180527943e-06,1.0823861870756178e-05,3.8163145592710826e-07,1.6103286189372315e-05,0.00015099126590365462,0.0025614935322186986,0.00036790421216051085,0.01854796036503364,0.002711555266791849,0.0009765779576715445,0.003687328607784271,0.013646638917720694,0.002142398955608512,0.0038996389416303466,0.003514151760386081,0.030367956070301287,0.0024409837823767557,0.0002178137070248797,0.00010023668586343375,2.607377367792298e-05,4.768922150235442e-06,5.1866186285657555e-05,4.104227436345134e-05,1.6465868492809245e-06,0.00010275777971560173,0.0017537916372821205,0.014865334375016406,0.041923503114102464,0.022509650436878942,0.002376713335373395,0.002395795132983945,0.017668224459599497,0.01885878562680873,0.030619253152841693,0.06620771080386861,0.03870584456469358,0.06930627043560957,0.024214442689566518,0.08406373998875287,0.1773346274158068,0.01009533996234562,0.007667349241974818,0.05880441383546364,1.2897479361030413e-06,2.3826762521046652e-05,1.491219656142037e-05,1.0741592624459798e-05,0.0016656869396365858,0.01826565367314447,0.0010611787393831206,0.014095183354785596,0.0016031820597650162,0.014400743257021181,0.0005125625613145062,0.004514617999209472,1.7733600683661652e-06,,6.178616731279805e-06,0.00016389075000017053,0.0008345785780760023,,8.219029355072099e-05,9.115492067249717e-05,,,1.0563035263090567e-05,3.1677132915412848e-06,3.05575130777449e-06,4.507136076252285e-07,3.651412385695003e-05,,2.5047792799062143e-06,5.007468575646798e-05,1.507847959094072e-05,1.0669197256136845e-05,0.03947047916019963,0.02199832431368476,0.005844165281084595,0.0017234323009446138,2.6870966874780536e-06,2.204084095448347e-05,0.00047498127484401525,0.0019471439779313207,1.1277845071497975e-05,0.00025979553761681484,0.00031706435366859694,2.4580195302360688e-05,6.175479910649357e-05,0.0008618950813228455,7.40237163302895e-05,2.6849035361549585e-05,0.0007056964578225842,0.00013932346737811907,6.205428564625825e-05,2.1721935286464254e-05,3.480506130338213e-05,5.970402307253653e-07,3.9351294942496895e-05,2.4207389361731832e-05,0.0039817651960472435,4.8019783359843026e-05,0.0012710048905750658,0.08670199216831037,6.624590523289364e-05,,3.8107235371242895e-07,5.767477173013139e-06,6.617911272433032e-07,2.296557745037044e-05,3.691976003617416e-05,1.8129602753220608e-06,0.00048476278769284847,6.783148641542322e-07,,8.469652365248729e-07,2.5181583398947565e-06,4.2957485834702786e-05,1.7392373240396254e-05,,4.35155845471897e-05,6.573907346771415e-05,5.3004297372386036e-05,1.5812475673317227e-06,7.465229231631304e-05,7.6206015464155466e-06,1.3595136819573482e-06,3.098627240674445e-07,1.336136241813154e-06,9.965208366195864e-06,7.310520962497056e-07,1.3085691905248783e-05,5.097523103468736e-06,,8.135378121098782e-07,,4.17868793241176e-07,1.546678159447746e-05,7.202094122962662e-05,5.659716531545568e-07,,1.621935173117825e-05,4.228984017648599e-05,9.70844192873616e-07,1.988026265057147e-06,1.1349106652648161e-06,,1.1465320412625728e-06,0.6035460021773319
SRR6744309,3.6116732602161076e-05,,0.00030354328719112963,0.000635928242034043,4.7587485666559246e-05,9.956161077957338e-05,7.022101661500567e-06,3.28211226158152e-06,0.001238507489942497,0.0008649187657833626,0.0006894323477689882,0.00017203517170826785,2.432883838375312e-05,8.53108168150036e-05,0.0007783109288068419,0.006045288497153091,0.030547145271912053,0.0032357259940411333,0.004111705594578308,0.0009336362430857502,0.006467155945069459,0.013925958864256535,0.08316457284443506,0.016317129458853524,0.01169860800173155,0.015051718361666012,0.008996724310673745,0.0011243706815831083,0.0021448734463048453,0.00010380829318104351,8.222365701777246e-06,7.05525805745265e-07,0.00022938343159777797,3.0460315519141795e-05,0.0001420272987252018,0.001982551872163407,0.016256901889042004,0.010785507872029212,0.06000333255447405,0.012191666371380071,0.00511740385938531,0.0035123622943048736,0.0024281374640129304,0.006362418289458521,0.006150162954437077,0.005808097140195434,0.09617496631328551,0.029961163614317818,0.012489126161512328,0.007065126525139085,0.001991968537344496,0.0018183528509024634,0.0011558433349411943,2.280745264092653e-06,4.021921505338352e-06,3.088357083369343e-05,0.00015758197219151073,0.0011725118880602631,0.015294685374237265,0.0005670723715408081,0.024726053954915516,0.01734329626395726,0.010101085311099208,0.001250295727252226,0.010176038947109518,,,5.214705834002246e-06,0.0023266369664554096,0.0009224342942165192,,3.7221846525206786e-05,5.81481205797902e-05,,,8.076051644357613e-05,2.085350343971191e-05,0.00024106665788321545,9.20565287492554e-06,1.633706462062416e-05,,1.7887817415703074e-06,0.00018938809500532058,6.193379781126408e-05,3.9755540750980866e-05,0.04506154754120699,0.2550148883422225,0.04586401631087013,0.02979043779830558,5.82091586960514e-06,3.6173467533734323e-05,0.0021011075665481917,9.831323608987804e-05,0.00014003969572487274,4.3198570340462604e-05,0.00399878480567833,0.0008383887571465823,0.00026731784089530975,0.0015659954987007675,0.00014889983975713392,7.011467033828949e-05,0.002164601059718082,0.0001664519094294768,5.665050495613785e-05,9.820191247924508e-05,0.0006618287458365072,7.907830544220104e-05,3.5442865435679464e-05,3.349057587576815e-05,0.013636204956959093,0.0010016882157379567,0.0009202911396071805,0.0008326318846746535,4.041359771162546e-05,,,,3.276807369624447e-06,2.871522049536926e-06,0.0007778747402181947,,9.905717009629498e-07,1.4693977242218876e-06,,,3.8963954535493796e-07,6.323532983155568e-06,1.5732910785045898e-05,3.5362638411945554e-06,4.657165389968385e-05,1.712490305729642e-05,3.93933493586133e-05,1.9573561311620588e-07,5.705625426902308e-06,9.929688609362077e-07,7.212349726944625e-07,,1.5298979300182828e-05,9.868391058736195e-07,7.918198046981831e-07,4.835282626124886e-07,2.8789363315514326e-05,4.970202971591739e-07,8.811620331903132e-07,,,0.00013388653791303836,5.775597087751574e-06,0.01870952076086539,2.9535380532205674e-07,1.7000867635080958e-05,2.9973860902552628e-05,2.0029415091642845e-07,,1.204161861018481e-06,5.799759536315974e-07,1.89232145292802e-06,0.1749177254798517
