"","time","mean","merr","group","feature"
"453",35,-0.680293205484933,0.282429879354411,"TB","Contrast 1"
"454",35,-0.680293205484933,0.282429879354411,"TB","Contrast 1"
"455",35,-0.680293205484933,0.282429879354411,"TB","Contrast 1"
"456",35,-0.680293205484933,0.282429879354411,"TB","Contrast 1"
"457",35,-0.680293205484933,0.282429879354411,"TB","Contrast 1"
"458",35,-0.680293205484933,0.282429879354411,"TB","Contrast 1"
"459",35,-0.680293205484933,0.282429879354411,"TB","Contrast 1"
"460",36,-0.69135378576709,0.293350523388338,"TB","Contrast 1"
"461",36,-0.69135378576709,0.293350523388338,"TB","Contrast 1"
"462",36,-0.69135378576709,0.293350523388338,"TB","Contrast 1"
"463",36,-0.69135378576709,0.293350523388338,"TB","Contrast 1"
"464",36,-0.69135378576709,0.293350523388338,"TB","Contrast 1"
"465",36,-0.69135378576709,0.293350523388338,"TB","Contrast 1"
"466",36,-0.69135378576709,0.293350523388338,"TB","Contrast 1"
"467",36,-0.69135378576709,0.293350523388338,"TB","Contrast 1"
"468",36,-0.69135378576709,0.293350523388338,"TB","Contrast 1"
"469",36,-0.69135378576709,0.293350523388338,"TB","Contrast 1"
"470",36,-0.69135378576709,0.293350523388338,"TB","Contrast 1"
"471",36,-0.69135378576709,0.293350523388338,"TB","Contrast 1"
"472",36,-0.69135378576709,0.293350523388338,"TB","Contrast 1"
"473",36,-0.69135378576709,0.293350523388338,"TB","Contrast 1"
"474",36,-0.69135378576709,0.293350523388338,"TB","Contrast 1"
"475",36,-0.69135378576709,0.293350523388338,"TB","Contrast 1"
"476",36,-0.69135378576709,0.293350523388338,"TB","Contrast 1"
"477",36,-0.69135378576709,0.293350523388338,"TB","Contrast 1"
"478",36,-0.69135378576709,0.293350523388338,"TB","Contrast 1"
"479",36,-0.69135378576709,0.293350523388338,"TB","Contrast 1"
"480",36,-0.69135378576709,0.293350523388338,"TB","Contrast 1"
"481",36,-0.69135378576709,0.293350523388338,"TB","Contrast 1"
"482",36,-0.69135378576709,0.293350523388338,"TB","Contrast 1"
"483",36,-0.69135378576709,0.293350523388338,"TB","Contrast 1"
"484",36,-0.69135378576709,0.293350523388338,"TB","Contrast 1"
"485",36,-0.69135378576709,0.293350523388338,"TB","Contrast 1"
